nlopt_optimizer,fitness_fn,distance_type,noise_type,noise_value,s_fu,s_fv,s_cx,s_cy,s_tx,s_ty,s_tz,s_rx,s_ry,s_rz,s_d0,s_d1,s_d2,s_d3,s_d4,t_fu,t_fv,t_cx,t_cy,t_tx,t_ty,t_tz,t_rx,t_ry,t_rz,t_d0,t_d1,t_d2,t_d3,t_d4,r_fu,r_fv,r_cx,r_cy,r_tx,r_ty,r_tz,r_rx,r_ry,r_rz,r_d0,r_d1,r_d2,r_d3,r_d4,best_fitness,duration_in_s,mean_fitting_reproj_error_col,mean_fitting_reproj_error_row,mean_fitting_reproj_error,mean_dense_reproj_error_col,mean_dense_reproj_error_row,mean_dense_reproj_error,mean_y0_reproj_error_col,mean_y0_reproj_error_row,mean_y0_reproj_error
L_SBPLX,DistanceMap,Medium,hlines,128.0,750.0,700.0,400.0,350.0,0.5,2.35,8.9,0.1899999999999999,0.0,0.0,-0.25,0.0,0.0,0.0,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2652.3522548716765,1251.6377215079344,293.05639435164954,350.03017127193584,1.3063479848481316,1.1415026426276516,8.671281457430386,0.2664738702622788,5.4490236399990487e-05,-0.0001962665016004,-0.2282343580824656,0.2784219913479469,3.8072123318235584e-06,0.0002790188360553,0.3536051782212939,12695.5380859375,1.4998970980000197,412.67968947516414,45.039702711149616,418.709372537793,294.1891256657208,109.87275850494254,329.66425389164425,280.6860838561679,16.124942465652833,282.3211073088456
L_SBPLX,DistanceMap,Medium,hlines,128.0,650.0,750.0,350.0,300.0,0.0,2.35,7.9,0.29,0.0,0.0,-0.25,-0.25,0.0,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.335570670499,725.2742501233181,340.7611039560672,298.75222459453903,-1.4454186569642342e-05,2.2404007560778108,-3.6413967078939695,0.212559962757346,0.0229042398384498,0.5937489349436156,-0.2656144386258036,-0.1331086785443274,0.0597399559801475,-0.0482152963889036,-0.0866771519043006,22111.451171875,1.8842663929999617,5318910.811010401,3083114.215012461,6415663.116452226,4.628223777939349e+30,6.223768180883648e+29,4.669883108172473e+30,301805497899.905,29979235274.61026,303359617223.50867
L_SBPLX,DistanceMap,Medium,hlines,128.0,750.0,700.0,450.0,250.0,0.0,1.85,8.4,0.29,0.0,-0.1,0.0,-0.25,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.6350222687065,1083.603106098581,455.56495981990827,311.76070295127045,0.2362128255018561,1.89782771052264,-2.629889797285215,0.4057684448919954,-1.1799352619619078e-06,-0.0971167155914717,-1.0170067768094235,-0.2503830384897064,-1.8961809760530497e-05,0.0087843572472912,-1.0740971146595486,20283.484375,1.912438363000092,72905847731.36023,17571069754.85942,75019647751.6483,1.4212877593952424e+21,3.5614852804058394e+21,3.836586664280978e+21,6283674711.060165,1526708743.84894,6474967696.180275
L_SBPLX,DistanceMap,Medium,hlines,128.0,700.0,700.0,400.0,250.0,0.5,1.85,7.9,0.29,0.0,0.0,-0.25,0.0,0.0,0.05,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.4835646154968,1093.7186666101168,524.002365866557,287.64799404511865,0.5936898445581338,1.6060766871014611,7.819073941605425,0.4359038010319215,-0.3843690124683512,0.1249611130144241,-0.2553672815445181,-0.5866258640190045,-6.480997454994973e-05,0.1013772652517412,7.443874685974796,12146.0966796875,1.3592843310000262,148.13503433283844,131.88341359848206,223.45390132603032,138.51475580740615,191.51284256088988,260.04395493278776,102.59058322587394,98.810727592681,160.70987814993924
L_SBPLX,DistanceMap,Medium,hlines,128.0,750.0,750.0,400.0,250.0,0.0,2.85,7.9,0.29,0.1,0.0,0.25,0.0,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2526.071739487032,1210.6678474949745,127.17188909859854,248.98095100358884,-0.6606632143017848,2.85043440294477,8.630492119213816,0.2965349196554219,0.1006331448926584,-0.0086330629081637,0.2706069071397389,1.9237232575970944,-0.0042254608797271,-0.017320034866747,-0.0913313122426582,11274.9892578125,1.5220671970000694,470.79713645012725,89.6505342863759,488.0310429716218,379.92119981175256,75.57896550165843,398.6519785130647,361.9700424816808,58.45807147661364,374.4386906118782
L_SBPLX,DistanceMap,Medium,hlines,128.0,750.0,650.0,400.0,300.0,0.0,2.85,7.9,0.29,0.0,0.1,0.0,0.25,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.720341741678,593.0616954414329,375.3471903149067,283.790382316297,2.7685367424028272e-05,2.849957435298267,0.0,0.5800021603370812,-0.2499441776543157,0.2124857748776229,0.0060561510004489,0.2493952799406568,0.2090970633395399,0.0349900155195852,-1.6883535961402123,20237.416015625,1.816183486999989,497878336971.7902,93751630368.98264,506628499421.7945,3.4502018910763467e+24,2.541517676506913e+24,4.2853501924413657e+24,213744779858605.7,113706039777903.69,243500383131428.9
L_SBPLX,DistanceMap,Medium,hlines,128.0,700.0,750.0,400.0,300.0,0.0,2.85,7.9,0.29,0.0,0.1,-0.25,0.0,0.0,0.05,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.1926169108033,627.0367336985811,351.5378120004092,274.56935117151687,1.2984757255871964,2.8252730433120483,7.83360192890118,0.287000236738471,-0.2780749009546479,0.1417269414354293,-0.1971789863480235,2.5441478856676527,-0.0040814680892932,0.0995627787568573,2.2470795726962924,12081.376953125,1.294729023000173,210.12060818471457,19.87647858286752,211.2771290829228,158.02163550839464,11.88886399735376,158.6855014594223,141.68574881468905,12.070955696315508,142.32599948409484
L_SBPLX,DistanceMap,Medium,hlines,128.0,650.0,650.0,350.0,300.0,0.0,2.85,8.4,0.1899999999999999,0.0,0.0,0.0,0.0,-0.1,0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.4161979045803,750.1897577241143,361.2887689742721,276.0360383082116,0.172797685500879,3.201130788878447,8.35202872941741,0.1899915761382312,0.0001667395149721,-9.987610655532544e-05,-0.2773997416135713,0.409136751488842,-0.1148744246523944,0.0532409390276032,0.389461010172126,12888.806640625,1.3641936170001827,261.9355408152853,35.69313939223064,266.88056208764004,185.1047920695688,42.07497676248401,193.8179436525648,166.19791155439282,39.54253080220906,175.14891826045363
L_SBPLX,DistanceMap,Medium,hlines,128.0,750.0,750.0,400.0,350.0,0.0,1.85,7.9,0.29,-0.1,0.0,0.0,0.0,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.962072049702,672.7711586686215,498.3009719869312,349.92980226025554,-0.0002671991347589,1.8497314192203944,-3.7032027200457662,0.0272362951427422,0.0390886733747503,-0.0103366116394565,0.1250661036992051,-0.130011435648251,0.000180133140027,-0.0001990613836554,-1.501818962454054,22631.115234375,2.987995469999987,990905859.3451828,219401493.92890167,1015358199.6649152,2.9062374763846745e+24,3.269070906250246e+23,2.9292117612269587e+24,16171060204167.451,3612350661377.644,16571046199325.225
L_SBPLX,DistanceMap,Medium,hlines,128.0,700.0,650.0,400.0,300.0,0.5,2.35,7.9,0.39,0.0,0.0,-0.25,-0.25,-0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2671.322818607754,-108.66806805894504,-748.9854798174255,289.04074032482976,1.2124036927723505,1.9104973457344387,-2.108867152847316,0.7495319051975464,-0.0407631649972226,0.2098302221852696,-0.1964713835885621,-0.0106741046903431,-0.0622215151139559,0.0848919786058668,-4.606707077127283e-06,29757.623046875,3.6631175519999033,1068392813771.7437,6273861244.004894,1068411234494.3228,3.941403846416424e+21,1.817165992845648e+21,5.266913262711574e+21,35469598341829.89,216844196565.86267,35470268481241.12
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,700.0,400.0,300.0,0.5,2.85,7.9,0.29,-0.1,0.0,-0.25,-0.25,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3353.126418275395,-206.0624224154041,462.5481056058373,303.8417014198644,1.0001135840669442,2.8500210090221296,-0.2989029125262546,0.434974296999348,-0.0999971274834403,5.136414910102687e-06,-0.6944223174638433,0.2861695805879456,-3.360457945685097e-05,-3.2786927734142195e-05,-1.5004418721132118,18403.21875,3.1938976300000377,1.0425614724965766e+21,4.25905089899252e+19,1.043431059241705e+21,2.042934279864621e+23,5.404830963048864e+21,2.043649714663301e+23,8.969613037313855e+19,3.66728063121946e+18,8.97711299910496e+19
L_SBPLX,DistanceMap,Medium,vlines,128.0,650.0,750.0,400.0,300.0,-0.5,2.85,8.9,0.29,0.0,0.1,0.0,0.0,0.0,0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.571978897984,-76.88392979108336,77.1967164815236,291.6206013445552,-1.0419183953030648,5.683445904649572,-2.2303542699458387,0.3657285524223344,-0.0004304163307075,0.0995966104598405,0.3270469433176118,-0.0660427433698412,-0.0001999653661542,0.0308588517244446,7.612363039461126e-05,20836.37109375,2.772612051999886,476901588.17634827,19832072.34667146,477369781.82663727,7.414341872210703e+27,9.679183347788068e+27,1.2193804268239476e+28,118214650.73572396,5517059.820705359,118410647.8021632
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,750.0,400.0,350.0,0.0,1.85,8.4,0.29,0.0,-0.1,-0.25,-0.25,0.0,0.0,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.198597865664,899.2743004289098,405.9052248905316,352.0843846858216,0.0242253411591896,1.599297375408273,9.7572128142555,0.3206909366054089,0.0022753478691359,-0.0519676176900941,-0.7285075838478758,-0.897618240815566,0.0152647769904782,-0.0531898522772235,0.5946829746633349,10589.279296875,1.9106494729999213,128.13661581852486,8.142654227578198,128.63339772181232,88.3883835091371,9.420594833112844,89.83860138669353,89.22861793507137,6.464804262488304,89.63465862416436
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,750.0,400.0,250.0,-0.5,2.35,7.9,0.29,0.0,-0.1,0.25,0.0,0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923.555629873291,787.3644701737308,394.5608645172238,252.31571340281977,-0.5501412267422127,2.3271570753048403,8.285615488229338,0.1559736153429345,0.0160396318203373,-0.1079198063674642,0.4725555175989805,0.0104745595970568,0.1185528128566768,-0.0212045472834322,2.821394758645408,9459.4619140625,2.646896367999944,546.3361590181214,24.80442123306282,547.1130044757025,358.23972766797283,21.35476538665857,360.7140336459579,351.45723041877216,16.132052078525547,351.88862931690176
L_SBPLX,DistanceMap,Medium,vlines,128.0,650.0,700.0,350.0,250.0,-0.5,2.35,8.4,0.1899999999999999,0.0,0.0,0.0,0.0,-0.1,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538.340492492845,620.5106911979609,86.85231307166063,429.3689983729675,-0.0503160928474372,2.3525259955514075,0.0322082551011254,0.4628652314619284,0.006889111101648,-1.1913018550272723e-05,-0.960161550920234,-0.0282462410300551,-0.1180856560577549,-1.1611478951241116e-05,-1.5004033410276825,17469.564453125,3.5781472529999974,1.0825481019014047e+20,1.9808500005203395e+19,1.1005251897142211e+20,4.132163079883788e+22,1.6201313811329809e+22,4.44581720592356e+22,1.0393189482809567e+19,1.940782759347312e+18,1.0573753486400608e+19
L_SBPLX,DistanceMap,Medium,vlines,128.0,650.0,750.0,400.0,350.0,0.0,1.85,8.4,0.29,0.0,0.0,0.25,0.0,0.1,0.0,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.7664754344726,578.6068851556087,402.35062505247447,349.9594295308066,-0.0963044242773495,1.811123766147232,8.399586307969374,0.5802105693704358,-0.0523391562923131,0.0192328302194506,0.7496426436480064,0.9523199078288708,0.1013472275047837,0.0337432565040657,3.3577420785743937,10226.0166015625,3.0592607059998045,184.9578584611084,46.45268959768577,193.9317568688444,128.86612231861517,35.00846336575797,138.61320932029423,99.71890287643116,36.155939599329294,111.5947546271958
L_SBPLX,DistanceMap,Medium,vlines,128.0,650.0,650.0,350.0,350.0,0.5,2.35,7.9,0.29,0.0,0.1,0.0,0.0,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611.8221327896088,515.8685754851616,352.04659234926515,348.8875642363591,0.3612367984992353,2.350092902309626,1.152493828640499,0.2019258410717961,0.0005682985912832,0.1000943841975951,0.5068717043186224,-2.9622502074349635,0.0039414469260779,-1.346761429202677e-05,-0.1598930102701537,15072.1806640625,3.396384270999988,2208955.4748144723,158029.67043946017,2221337.182591876,84786673.08916025,20556489.188611846,88054487.76437905,64378.08993436852,19421.810173146547,67797.3363236808
L_SBPLX,DistanceMap,Medium,vlines,128.0,650.0,700.0,450.0,300.0,0.0,2.35,8.9,0.29,0.1,0.0,0.0,0.0,-0.1,0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.320221745549,785.8841217040153,379.0074532607609,306.8463234383914,-5.5190688827975526e-05,2.354299675348477,9.192508806331048,0.2952044288327459,0.053430917871608,0.0002588392674758,0.1575591827668394,-0.7576856688781388,-0.0764798479048026,-0.0090801551328658,0.0825843245372134,10284.3642578125,3.170652243999939,165.756547990695,6.756129219517439,166.26678958741823,116.3443163883958,7.633105892098073,117.18194551950734,104.56015399939682,5.253310286134544,104.98985727515404
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,650.0,350.0,250.0,0.0,2.35,7.9,0.39,0.1,0.0,0.0,0.0,0.0,0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.481221918471,1155.013437458363,320.0911731016402,410.6903019280344,0.0659124272989442,0.9325663142679288,-2.595152971464888,0.2242041974998458,0.0895252566573073,-0.0009818840710304,0.1502400956345936,-0.6498182621534556,0.0009384959332199,0.0363788758198374,-0.7140396350042344,17997.515625,4.549447538000095,20714696989.182137,3535839935.239652,21032506340.413685,3.261229789958639e+24,4.416753154067544e+24,5.639798682176149e+24,477717824797.1283,249343552980.52496,546389667735.2312
L_SBPLX,DistanceMap,Medium,vlines,128.0,650.0,700.0,400.0,350.0,0.5,2.85,8.4,0.29,-0.1,0.0,0.0,0.0,-0.1,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.8392725934411,840.8660654036094,434.57353975867545,367.1920480837979,0.5000349403381573,2.849844858601109,0.0008934804672299,0.2900158557877115,-0.0986912678775199,-4.156503333511727e-05,-1.1713369156502396,0.916736603788346,-0.1000069594401865,1.834680287577005e-05,-1.5630743736159325,16586.56640625,2.9438514870000745,8.024043049833065e+25,2.197570550779664e+26,2.3394804966722376e+26,2.002063298524337e+23,8.182912516095178e+22,2.163499804293028e+23,3621486088133449.5,1.0982482203477404e+16,1.1669563437250652e+16
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,650.0,400.0,350.0,0.5,2.35,8.9,0.29,0.1,0.0,0.25,0.25,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.1267738032889,561.5350921566308,301.09024217701767,352.04172687829885,0.5004972690981976,2.3500418623853383,8.899651821523992,0.2900957274743673,0.1005925395910371,-0.0016477884227532,-0.5148407926692553,0.8847717480700552,-0.0032789910776206,0.0002041795015711,0.2076779154683969,10416.41796875,2.7264370339999004,208.3365715346703,44.1270743516797,215.94581780903184,144.6880930809067,68.06761234760819,167.69726991108416,137.801948657538,35.57216269384084,147.00207605165406
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,700.0,350.0,300.0,0.0,1.85,8.4,0.39,0.0,0.1,0.0,-0.25,0.0,0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.4309732258134,620.1731998464803,362.356611388898,466.8284741330783,0.2512115632988291,1.8467117543317453,2.53607335529484e-05,0.3899848104298687,-2.700069967752093e-05,0.1500026988615224,-0.7505913436522851,-0.2809639868118599,0.0002120309293228,0.0500109028943994,-1.1253538879538447,17731.75390625,3.033648115999995,1.1033175610929243e+35,3.638560230447613e+35,3.802161252657629e+35,1.8734188986074152e+24,2.883288982468762e+23,1.8997314877390053e+24,4.542660518715899e+17,1.3242146138845174e+18,1.4345327187121165e+18
L_SBPLX,DistanceMap,Medium,vlines,128.0,650.0,650.0,350.0,300.0,0.0,2.35,8.4,0.29,0.1,0.0,0.0,0.0,0.1,-0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.68155632433,678.1409148428912,342.58112285065005,294.0007663978663,-3.126710154772152e-06,2.350020537199846,0.0,0.5798399898416964,0.0889961187240117,-0.2488643236015712,0.0507698749007584,-0.2009964841470398,0.0940765123928593,-0.0295322901941365,-1.9261973092228155,17583.671875,3.211345463000044,528913557.5247168,207830376.89324296,570550793.2615495,2.6233008194918422e+23,4.897735836988132e+23,5.594041890096066e+23,63660653467234.43,115073761891555.31,152751690325056.88
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,700.0,400.0,300.0,0.5,1.85,7.9,0.39,-0.1,0.0,-0.25,0.0,0.0,0.0,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.853706442677,805.6373638282972,311.7214493276007,310.56645849384336,0.535074487100698,1.8502017937107784,7.852266664156982,0.2500629213273182,-0.0997409896192914,-0.0006681687300824,-0.4584255942885552,-2.227685781685774,0.0371397084159908,0.0551035640329459,3.601616755218696,9996.953125,1.6131025090001003,273.63060130179696,7.010562616851053,273.79943824505017,194.88143479280023,17.1152625571728,197.3060013554863,197.4243672811345,2.484758780559388,197.46254304307587
L_SBPLX,DistanceMap,Medium,vlines,128.0,750.0,700.0,400.0,300.0,0.0,1.85,8.9,0.1899999999999999,0.0,-0.1,0.0,0.0,0.1,0.0,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.9972843735914,922.475975098698,401.90596962089967,296.659175423336,-0.002461768127357,1.8635452165900024,8.900010767835434,0.1962753662164029,0.0042343037899874,-0.0766852039750188,-0.1921213892243722,0.0453317166982728,0.1130271694984418,0.0038977057503524,-0.920496434906245,10249.080078125,1.6750636679998934,5.468716839239075,16.35794412988551,18.126452255977373,9.60887559436342,21.37856541671197,24.041577243891417,2.8882214300765807,12.209659378640351,13.29074701412252
L_SBPLX,DistanceMap,Medium,vlines,128.0,650.0,750.0,400.0,300.0,0.0,1.85,8.4,0.39,-0.1,0.0,0.0,-0.25,0.0,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.7119816335717,993.5844483869384,455.6253961948753,342.17040909236994,0.0879235711797761,1.8360746111999484,13.40108143470313,0.3277547410456243,-0.2115329965327914,7.939360775789953e-06,-0.4706468206303581,-0.6906268938984448,0.0094463159308783,-0.038456633094672,-3.240222936561058,11122.37109375,1.5997617030000129,57.26164004182871,7.272191466626015,58.65962678232011,48.53133200024436,7.1858428365479,49.954720941562,48.88716864834616,7.013653262238289,49.71515851382421
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,700.0,400.0,250.0,0.5,2.35,7.9,0.29,0.1,0.1,0.0,0.0,-0.1,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.028056080335,938.5572581036024,400.0472790307583,249.9702347781659,0.5369150509296612,2.295348739767574,7.803742946081272,0.0326873208519726,-0.008897747175242,0.0282101279027704,-0.0684045703878465,0.4142550588861595,-0.1036957270798308,-0.0306113244103522,0.8195317154620022,9871.208984375,1.6722253650000312,226.71146445190223,37.35857474269183,231.8872943254645,156.62812555542405,35.53632020849978,165.49944411323256,147.6229500368799,41.1360876743564,159.579640586537
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,700.0,400.0,250.0,0.5,1.85,7.9,0.1899999999999999,0.0,0.0,0.0,-0.25,-0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.618776866298,1304.6794019260376,400.6376407907677,374.6733717013374,0.4289460395900212,1.6761499282315282,16.148126777377556,0.1979469732283683,0.0862984483995502,-0.0002028199762559,-0.1643043918057669,-0.7240348453830091,-0.217084278528081,-0.0001115765071331,0.7103498825664576,10412.091796875,1.6872879179998108,69.286763965991,40.44564159751885,90.11743010800126,70.21931880043458,32.63102480382038,83.08414141602084,66.56417871345414,55.4060794920925,92.63045107172482
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,750.0,450.0,300.0,-0.5,1.85,7.9,0.29,-0.1,0.0,0.0,0.25,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.7201757714208,1255.6339053212623,522.7089650011576,299.96906128995124,-0.5000946140060496,1.8499682520100271,7.915929961381217,0.2989403083878131,-0.1046088683327184,0.0110108474677574,-0.0350494776618065,0.0564461570641899,-0.0053239166822045,-1.6820262889455435e-05,0.9043957046081484,8699.48046875,2.4887672170000315,265.54878624745646,67.28220607142647,283.9028676161452,180.68725336049232,122.56063278598222,235.4476321939556,168.2922793593088,38.9604021968679,177.25027664209972
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,750.0,350.0,350.0,0.0,2.35,7.9,0.29,0.0,0.1,0.0,0.25,0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.7801717480606,469.8099345713075,1040.8401898139628,312.6886311276496,-0.5107498322228049,1.1803191497182188,7.906457928551973,0.015317433414748,-1.1879282452485196,0.1576480402210482,-0.0458821601395452,0.5576680166735881,0.0142750657627726,-0.1354204044719723,-0.7499712993733046,14527.6669921875,3.049650540999892,745.2075121745867,64.08516017038404,757.5081160623314,973.8176246897812,38.68632707919376,977.9069129004964,1068.5005190099323,38.2532049025296,1073.1337254888326
L_SBPLX,DistanceMap,Medium,vlines,128.0,700.0,650.0,450.0,300.0,0.0,1.85,7.9,0.29,0.0,0.1,0.0,0.25,-0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.9933949238293,493.3090474488624,385.5848902003744,299.91880622332866,0.0049586076723534,1.867475092037744,8.437795809043223,0.0412974820034007,-0.0019117847316267,0.0282955521994704,-0.1356131097592855,0.4640835087837226,-0.0661671427330576,-0.0290179329258654,-0.0814776900719904,10148.1513671875,3.1683649940000578,289.9659219831603,51.271816528318034,299.4333239931876,191.72873270114653,51.863350317224494,206.06694274388903,187.84897491481885,38.07697336033792,195.9180597741787
